pc_time_iso,label,type,node_id,seq,local_time_us,rx_timestamp_us,src_mac,dst_mac,first_word_invalid,rx_seq,payload_len,rssi,channel,secondary_channel,rate,sig_mode,mcs,cwb,stbc,sgi,noise_floor,ant,sig_len,rx_state,csi_len,csi_raw_bytes
2026-05-29T00:02:33.277220,sitting_down,CSI_DATA,1,120849,3785839641,3786056805,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3002,114,-43,6,0,11,1,6,0,0,0,-95,0,114,0,128,0 0 55 12 56 11 53 9 57 9 53 7 53 4 53 3 53 0 52 -1 53 1 52 0 51 -2 52 -3 51 -8 56 -10 54 -10 58 -11 56 -7 57 -10 58 -6 59 -4 57 -3 56 3 53 7 52 12 51 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 3 24 4 28 5 29 7 31 8 31 11 33 12 34 14 36 16 36 19 34 23 33 24 33 22 35 21 35 18 39 19 38 16 43 15 41 14 44 11 46 10 49 9 51 14 51 15 52 15 53 15
2026-05-29T00:02:33.325076,sitting_down,CSI_DATA,1,120850,3785886146,3786103310,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3003,114,-43,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 60 -25 57 -27 54 -27 56 -26 54 -28 52 -31 49 -33 49 -34 44 -36 48 -35 48 -33 45 -33 45 -36 44 -41 43 -45 43 -44 45 -46 47 -42 45 -46 47 -43 50 -40 50 -40 54 -32 54 -27 54 -22 53 -21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 -13 24 -13 29 -13 31 -11 34 -13 33 -11 37 -12 39 -11 39 -10 44 -4 44 -2 45 -1 44 -1 46 -4 44 -6 46 -7 44 -12 46 -12 48 -14 46 -19 52 -19 49 -25 53 -20 55 -19 58 -19 57 -21
2026-05-29T00:02:33.340212,sitting_down,CSI_DATA,1,120851,3785901265,3786118431,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3004,114,-43,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 -1 -58 -1 -60 -1 -57 -4 -60 -2 -56 -7 -55 -8 -55 -10 -55 -14 -53 -12 -54 -12 -53 -12 -52 -14 -53 -18 -52 -22 -54 -23 -53 -22 -57 -20 -56 -22 -57 -20 -57 -17 -58 -16 -58 -8 -58 -3 -57 -1 -56 1 -54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -27 -2 -28 0 -29 1 -30 2 -33 3 -36 4 -38 6 -39 6 -41 12 -40 14 -40 15 -40 16 -39 15 -41 12 -40 9 -44 6 -44 6 -47 6 -46 2 -49 2 -50 -1 -53 2 -56 5 -55 5 -56 2 -56
2026-05-29T00:02:33.377745,sitting_down,CSI_DATA,1,120852,3785938670,3786155838,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3005,114,-44,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 28 -49 28 -54 25 -49 28 -55 25 -51 25 -51 22 -52 21 -50 16 -49 16 -54 14 -53 11 -53 10 -53 9 -52 7 -60 7 -55 11 -62 10 -58 13 -61 16 -59 18 -56 18 -55 22 -55 23 -52 24 -49 27 -46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -25 9 -24 13 -27 15 -25 18 -30 18 -29 23 -32 25 -30 25 -31 30 -30 29 -29 30 -29 31 -31 30 -30 28 -29 29 -36 25 -34 28 -39 27 -38 29 -42 28 -42 27 -45 27 -48 28 -49 29 -49 27 -49
2026-05-29T00:02:33.397115,sitting_down,CSI_DATA,1,120853,3785959280,3786176444,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3006,114,-43,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 35 48 35 44 34 44 35 45 35 41 35 41 36 39 37 36 38 35 41 32 41 32 42 29 43 29 45 28 48 29 48 30 47 30 49 32 49 35 46 37 44 38 42 38 39 39 37 38 35 40 32 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 17 19 19 19 21 19 23 19 25 20 29 19 32 19 35 18 36 17 36 17 39 17 39 17 38 18 38 17 38 19 39 20 39 23 39 24 39 25 40 27 41 29 41 33 42 33 42 33 43 36 45
2026-05-29T00:02:33.424015,sitting_down,CSI_DATA,1,120854,3785985001,3786202167,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3007,114,-43,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 32 -48 34 -50 33 -48 31 -48 29 -48 28 -48 27 -48 24 -50 22 -49 18 -51 17 -51 15 -52 15 -53 13 -54 14 -55 14 -55 14 -58 15 -56 18 -58 20 -55 21 -56 24 -53 24 -53 25 -50 27 -47 30 -45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -24 11 -25 15 -26 17 -26 20 -28 21 -29 23 -29 25 -30 29 -29 31 -30 30 -29 32 -29 32 -29 32 -30 31 -31 32 -31 30 -32 30 -35 31 -37 31 -39 31 -41 31 -44 30 -46 31 -47 32 -48 31 -47
2026-05-29T00:02:33.439356,sitting_down,CSI_DATA,1,120855,3785999379,3786216546,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3008,114,-43,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 -24 -55 -24 -56 -23 -52 -25 -57 -22 -51 -27 -48 -29 -47 -30 -46 -33 -42 -32 -46 -30 -45 -30 -44 -32 -43 -36 -39 -43 -42 -42 -39 -43 -44 -41 -44 -44 -42 -42 -44 -39 -46 -38 -45 -31 -51 -25 -50 -23 -51 -21 -50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -25 -12 -26 -12 -28 -11 -29 -11 -33 -9 -35 -11 -38 -8 -40 -9 -42 -2 -44 0 -44 2 -45 2 -44 0 -43 -4 -42 -7 -47 -9 -45 -12 -48 -11 -45 -17 -46 -17 -48 -20 -48 -19 -54 -14 -54 -15 -55 -16 -55
2026-05-29T00:02:33.482307,sitting_down,CSI_DATA,1,120856,3786044255,3786261419,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3009,114,-43,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 62 11 61 9 58 8 62 7 57 6 58 1 56 0 56 -2 55 -5 57 -2 56 -3 54 -6 55 -8 54 -12 59 -15 57 -17 60 -16 59 -13 60 -16 61 -13 61 -11 59 -10 60 -2 57 2 57 6 55 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 3 29 4 30 5 32 7 35 8 35 12 39 12 38 15 41 16 39 21 38 26 39 26 38 25 39 24 42 19 44 19 44 16 48 16 46 14 50 11 51 11 54 8 58 13 55 15 58 15 59 14
2026-05-29T00:02:33.537842,sitting_down,CSI_DATA,1,120857,3786096519,3786313683,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3010,114,-43,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 -37 -50 -40 -47 -37 -44 -40 -49 -39 -44 -38 -45 -38 -42 -39 -40 -39 -37 -45 -37 -46 -33 -45 -30 -46 -30 -44 -29 -53 -30 -51 -28 -53 -33 -52 -33 -52 -37 -49 -38 -46 -41 -43 -40 -43 -41 -41 -41 -38 -40 -35 -42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -22 -19 -21 -20 -23 -23 -21 -24 -23 -29 -23 -31 -23 -37 -20 -38 -21 -40 -20 -41 -21 -43 -21 -43 -19 -42 -20 -41 -19 -40 -24 -44 -23 -41 -27 -44 -27 -42 -29 -45 -28 -45 -31 -45 -37 -47 -38 -46 -37 -45 -37 -48
2026-05-29T00:02:33.630289,sitting_down,CSI_DATA,1,120858,3786192091,3786409251,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3011,114,-43,6,0,11,1,6,0,0,0,-95,0,114,0,128,0 0 1 66 -6 61 -5 64 -2 58 -2 59 0 58 1 57 5 55 4 58 13 52 14 53 16 53 17 55 19 58 14 56 16 60 17 57 18 59 15 63 12 60 11 62 3 62 8 57 5 57 3 58 -1 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 26 5 29 3 30 1 34 -2 34 -2 40 -4 39 -4 44 -11 43 -7 43 -7 45 -8 46 -9 45 -9 46 -10 47 -12 47 -10 49 -7 48 -8 50 -7 50 -4 54 -7 56 2 57 0 58 1 62 3 63
