pc_time_iso,label,type,node_id,seq,local_time_us,rx_timestamp_us,src_mac,dst_mac,first_word_invalid,rx_seq,payload_len,rssi,channel,secondary_channel,rate,sig_mode,mcs,cwb,stbc,sgi,noise_floor,ant,sig_len,rx_state,csi_len,csi_raw_bytes
2026-05-28T23:05:21.657368,idle,CSI_DATA,1,11014,354110554,354327718,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3545,114,-33,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 -3 -61 -4 -65 -3 -58 -3 -65 -3 -58 -6 -60 -7 -59 -8 -58 -12 -56 -8 -60 -9 -57 -8 -57 -9 -56 -13 -53 -18 -60 -16 -55 -15 -62 -13 -56 -14 -58 -12 -58 -8 -58 -8 -55 0 -58 2 -53 4 -51 5 -49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -34 8 -32 11 -35 10 -31 13 -36 11 -35 12 -38 14 -37 12 -39 19 -38 17 -37 18 -37 18 -36 15 -37 12 -36 9 -44 6 -40 5 -46 6 -44 1 -47 0 -49 -2 -50 -1 -57 3 -55 3 -56 0 -55
2026-05-28T23:05:21.672291,idle,CSI_DATA,1,11015,354126181,354343350,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3546,114,-33,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 -3 -63 -4 -63 -2 -61 -3 -62 -1 -59 -2 -60 -2 -60 -4 -59 -5 -59 -11 -59 -12 -57 -13 -57 -13 -56 -12 -58 -11 -60 -11 -60 -10 -61 -9 -58 -6 -61 -1 -59 0 -59 3 -58 3 -56 4 -54 5 -53 8 -50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -34 3 -35 4 -35 5 -35 7 -37 7 -39 9 -38 9 -40 11 -39 10 -39 9 -41 7 -40 8 -39 7 -40 7 -40 7 -43 5 -44 1 -45 0 -45 0 -47 -1 -50 -1 -52 -6 -56 -7 -56 -7 -57 -6 -60
2026-05-28T23:05:21.707126,idle,CSI_DATA,1,11016,354161132,354378295,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3547,114,-33,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 57 -26 59 -32 54 -29 60 -31 56 -29 54 -32 56 -32 53 -33 50 -35 55 -32 53 -31 52 -32 51 -32 47 -35 51 -43 47 -40 54 -40 52 -35 52 -37 53 -34 53 -30 51 -32 55 -24 52 -18 52 -14 51 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 -8 33 -7 38 -8 36 -6 40 -7 36 -4 40 -5 41 -3 42 -5 45 2 41 3 41 3 43 0 43 -2 40 -5 44 -10 40 -12 46 -14 44 -15 46 -22 48 -21 48 -28 54 -24 55 -23 57 -23 56 -23
2026-05-28T23:05:21.724799,idle,CSI_DATA,1,11017,354179682,354396849,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3548,114,-33,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 8 58 4 59 3 56 6 57 4 54 7 58 2 55 15 63 15 48 14 51 7 53 12 54 12 50 14 50 14 56 13 54 11 55 10 54 10 56 8 55 5 56 2 54 0 54 -4 49 -5 48 -7 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 -1 32 -3 32 -6 32 -5 34 -5 35 -7 35 -7 36 -7 36 -10 37 -10 37 -8 37 -10 37 -7 37 -6 35 -4 40 -3 40 1 41 0 41 2 44 3 46 5 47 7 53 5 52 6 55 8 55
2026-05-28T23:05:21.776132,idle,CSI_DATA,1,11018,354230741,354447907,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3549,114,-33,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 62 20 60 22 62 23 57 20 58 19 58 19 56 17 58 14 57 18 56 10 57 10 59 7 60 8 62 8 59 13 61 14 59 10 58 14 61 16 57 19 57 20 53 24 51 19 48 20 48 23 47 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 15 31 18 30 19 31 21 31 20 31 23 29 25 32 25 28 27 32 23 31 23 32 24 34 22 35 22 36 22 35 24 37 22 38 19 43 18 44 18 47 16 50 20 51 14 55 13 58 14 59 16
2026-05-28T23:05:21.821167,idle,CSI_DATA,1,11019,354273541,354490700,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3550,114,-33,6,0,11,1,6,0,0,0,-95,0,114,0,128,0 0 -28 -59 -22 -55 -24 -60 -22 -54 -23 -53 -22 -54 -22 -54 -25 -51 -23 -53 -28 -46 -31 -46 -33 -47 -32 -48 -34 -51 -27 -49 -30 -54 -28 -48 -29 -51 -26 -54 -22 -52 -23 -53 -15 -54 -17 -47 -16 -47 -15 -48 -12 -51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -32 -9 -34 -7 -31 -5 -34 -4 -32 -3 -39 -2 -36 -3 -39 0 -39 -5 -36 -5 -38 -6 -38 -7 -38 -7 -40 -8 -41 -7 -40 -10 -43 -12 -40 -14 -43 -14 -42 -20 -44 -16 -48 -25 -46 -25 -46 -27 -50 -28 -54
2026-05-28T23:05:21.881309,idle,CSI_DATA,1,11020,354334247,354551410,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3551,114,-33,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 -51 39 -55 42 -50 38 -52 41 -49 39 -46 42 -46 41 -46 43 -43 44 -48 41 -47 38 -46 40 -45 41 -42 43 -42 50 -41 46 -46 49 -44 42 -42 46 -44 43 -47 42 -43 41 -51 34 -49 27 -50 23 -49 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -33 14 -33 13 -37 13 -35 11 -38 10 -35 9 -38 12 -40 10 -39 13 -44 7 -40 5 -41 6 -42 7 -42 8 -39 13 -41 17 -39 18 -41 22 -40 22 -40 29 -41 31 -42 36 -47 34 -51 31 -52 33 -48 34
2026-05-28T23:05:21.896763,idle,CSI_DATA,1,11021,354350684,354567849,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3552,114,-33,6,0,11,1,6,0,0,0,-95,0,114,0,128,0 0 54 37 51 37 52 41 49 37 51 36 51 38 49 35 50 33 51 36 52 27 53 27 54 26 55 26 57 27 52 30 55 33 52 29 54 32 54 36 48 37 48 37 43 40 41 35 40 36 38 38 37 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 22 25 25 24 25 24 27 23 27 25 32 21 32 23 33 20 35 24 31 25 33 25 32 27 29 28 30 28 29 27 32 31 34 32 29 36 29 37 29 40 29 41 32 45 28 49 29 52 30 54 33
2026-05-28T23:05:21.913317,idle,CSI_DATA,1,11022,354365959,354583123,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3553,114,-33,6,0,11,1,6,0,0,0,-95,0,114,0,128,0 0 -26 58 -31 50 -32 55 -26 51 -29 53 -28 51 -28 51 -23 52 -26 53 -16 50 -17 52 -16 54 -17 57 -18 59 -21 52 -23 58 -19 53 -21 55 -25 55 -26 50 -27 51 -32 47 -26 46 -27 45 -28 43 -31 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 26 -21 27 -22 23 -26 25 -25 23 -27 28 -28 24 -28 26 -31 24 -26 25 -25 28 -25 29 -26 28 -26 30 -28 31 -27 29 -27 33 -22 35 -24 38 -25 37 -23 43 -27 43 -19 47 -20 49 -22 53 -22 55
2026-05-28T23:05:21.925767,idle,CSI_DATA,1,11023,354379187,354596354,e0:72:a1:d2:9a:d9,e0:72:a1:f2:fa:5c,0,3554,114,-33,6,0,11,1,7,0,0,1,-95,0,114,0,128,0 0 56 35 55 35 53 36 57 37 55 35 55 32 55 31 56 30 56 28 57 29 55 30 55 28 54 26 57 23 61 25 59 24 62 25 59 28 60 27 57 29 56 31 52 32 49 36 44 37 42 39 41 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 27 22 27 22 27 22 29 22 31 20 32 23 33 24 35 23 34 22 36 21 38 22 37 23 35 24 34 27 31 30 33 31 31 36 31 36 30 41 28 44 29 46 28 50 32 48 33 50 36 52 35
